Player_ID,Name,Age,Photo,Nationality_ID,Overall,Potential,Club_ID,Player_Value_Euros,Wage_Euros,Preferred_Foot,International_Reputation,Weak_Foot,Skill_Moves,Work_Rate,Body_Type,Jersey_Number
216139,"L. Bittante",24,https://cdn.sofifa.org/players/4/19/216139.png,Nat004,69,70,C00141,1000000,6000,Right,1,2,3,"High/ Medium",Lean,69
216145,"A. Izzo",26,https://cdn.sofifa.org/players/4/19/216145.png,Nat004,76,81,C00269,8500000,36000,Right,1,4,2,"Medium/ Medium",Normal,5
216150,"D. Zappacosta",26,https://cdn.sofifa.org/players/4/19/216150.png,Nat004,79,81,C00006,12500000,94000,Right,2,3,3,"High/ High",Lean,21
216154,"J. Elsey",24,https://cdn.sofifa.org/players/4/19/216154.png,Nat036,66,69,C00403,675000,1000,Right,1,3,2,"Medium/ High",Normal,23
216155,"H. Cornick",23,https://cdn.sofifa.org/players/4/19/216155.png,Nat001,62,70,C00411,450000,2000,Right,1,3,3,"Medium/ Medium",Normal,14
216158,"S. Widmer",25,https://cdn.sofifa.org/players/4/19/216158.png,Nat015,76,78,C00457,7500000,23000,Right,2,3,3,"Medium/ Medium",Normal,5
216172,"M. Pi?tkowski",33,https://cdn.sofifa.org/players/4/19/216172.png,Nat003,62,62,C00302,190000,1000,Right,1,3,3,"Medium/ Medium",Normal,77
216175,"C. Stankovi?",25,https://cdn.sofifa.org/players/4/19/216175.png,Nat013,69,74,C00073,1000000,11000,Right,1,4,1,"Medium/ Medium",Lean,1
216181,"P. Tschernegg",25,https://cdn.sofifa.org/players/4/19/216181.png,Nat013,65,69,C00172,600000,4000,Right,1,3,2,"Medium/ Medium",Normal,26
216182,"M. Leitgeb",30,https://cdn.sofifa.org/players/4/19/216182.png,Nat013,64,64,C00105,325000,3000,Right,1,3,2,"Medium/ High",Normal,16
216184,"S. Nutz",26,https://cdn.sofifa.org/players/4/19/216184.png,Nat013,66,68,C00279,775000,4000,Left,1,3,3,"Medium/ Medium",Lean,22
216189,Capa,26,https://cdn.sofifa.org/players/4/19/216189.png,Nat012,78,81,C00025,10500000,23000,Right,1,4,3,"High/ High",Stocky,21
216190,"J. McCourt",22,https://cdn.sofifa.org/players/4/19/216190.png,Nat001,61,66,C00043,325000,3000,Right,1,3,2,"High/ High",Normal,4
216191,Dankler,26,https://cdn.sofifa.org/players/4/19/216191.png,Nat027,72,74,C00489,3100000,5000,Right,1,3,2,"Medium/ High",Stocky,6
216194,"Dani García",28,https://cdn.sofifa.org/players/4/19/216194.png,Nat012,82,83,C00025,20000000,33000,Right,2,3,3,"Medium/ High",Stocky,16
216199,"P. Mainka",23,https://cdn.sofifa.org/players/4/19/216199.png,Nat002,66,71,C00528,725000,3000,Right,1,3,2,"Medium/ Medium",Lean,6
216201,Williams,24,https://cdn.sofifa.org/players/4/19/216201.png,Nat012,81,87,C00025,24500000,31000,Right,2,3,4,"High/ High",Lean,9
216226,"A. Kenyon",25,https://cdn.sofifa.org/players/4/19/216226.png,Nat001,62,64,C00017,300000,2000,Left,1,2,2,"Medium/ High",Stocky,4
216227,"K. Jackson",24,https://cdn.sofifa.org/players/4/19/216227.png,Nat001,65,68,C00157,700000,3000,Right,1,3,2,"High/ Medium",Lean,9
216229,"R. Dugimont",32,https://cdn.sofifa.org/players/4/19/216229.png,Nat014,69,69,C00029,825000,4000,Right,1,3,3,"High/ Low",Lean,29
216237,"K. Azamoum",28,https://cdn.sofifa.org/players/4/19/216237.png,Nat014,67,67,C00038,625000,4000,Right,1,2,3,"Medium/ Medium",Lean,18
216245,"L. Cárdenas",24,https://cdn.sofifa.org/players/4/19/216245.png,Nat037,67,72,C00544,725000,3000,Right,1,3,1,"Medium/ Medium",Normal,22
216247,"M. Tisserand",25,https://cdn.sofifa.org/players/4/19/216247.png,Nat055,74,79,C00265,6500000,31000,Right,1,3,3,"Medium/ Medium",Normal,32
216255,"M. Stefaniak",23,https://cdn.sofifa.org/players/4/19/216255.png,Nat002,69,76,C00265,1500000,18000,Right,1,4,3,"Medium/ Medium",Lean,34
216258,"I. Bebou",24,https://cdn.sofifa.org/players/4/19/216258.png,Nat065,76,81,C00365,10500000,28000,Right,1,3,4,"High/ Medium",Lean,13
216260,"F. Kaufmann",25,https://cdn.sofifa.org/players/4/19/216260.png,Nat002,66,67,C00479,775000,3000,Right,1,3,3,"High/ High",Lean,7
216262,"M. Urwin",24,https://cdn.sofifa.org/players/4/19/216262.png,Nat001,53,58,C00124,60000,1000,Right,1,2,1,"Medium/ Medium",Normal,45
216265,"U. Ikpeazu",23,https://cdn.sofifa.org/players/4/19/216265.png,Nat001,68,74,C00199,1200000,4000,Right,1,2,3,"High/ Low",Stocky,19
216266,"K. Tete",22,https://cdn.sofifa.org/players/4/19/216266.png,Nat031,78,83,C00184,11500000,47000,Right,2,3,3,"Medium/ High",Normal,2
216267,"A. Robertson",24,https://cdn.sofifa.org/players/4/19/216267.png,Nat007,82,87,C00155,24500000,98000,Left,1,2,3,"High/ High",Lean,3
216268,"D. Watmore",24,https://cdn.sofifa.org/players/4/19/216268.png,Nat001,68,73,C00185,1200000,5000,Right,1,3,3,"High/ Medium",Lean,14
216269,"S. Hertner",27,https://cdn.sofifa.org/players/4/19/216269.png,Nat002,66,67,C00547,600000,5000,Left,1,3,2,"Medium/ Medium",Lean,2
216270,"G. Honeyman",23,https://cdn.sofifa.org/players/4/19/216270.png,Nat001,65,72,C00185,750000,3000,Right,1,3,3,"Medium/ Medium",Normal,10
216271,"J. van Aken",24,https://cdn.sofifa.org/players/4/19/216271.png,Nat031,68,74,C00160,1000000,9000,Left,1,2,2,"Medium/ Medium",Lean,4
216272,"D. Williams",30,https://cdn.sofifa.org/players/4/19/216272.png,Nat001,62,62,C00284,290000,1000,Right,1,3,3,"Medium/ Medium",Lean,12
216273,"J. Kauko",27,https://cdn.sofifa.org/players/4/19/216273.png,Nat028,65,65,C00277,550000,3000,Right,1,3,2,"Medium/ High",Normal,7
216275,"P. Mwene",24,https://cdn.sofifa.org/players/4/19/216275.png,Nat013,71,78,C00074,2800000,13000,Right,1,4,3,"High/ Medium",Normal,23
216282,"R. Framberger",22,https://cdn.sofifa.org/players/4/19/216282.png,Nat002,67,75,C00128,950000,6000,Right,1,3,2,"Medium/ Medium",Normal,32
216283,Danilo,26,https://cdn.sofifa.org/players/4/19/216283.png,Nat027,72,73,C00313,3000000,13000,Left,1,3,3,"High/ High",Normal,3
216284,"F. Ballas",25,https://cdn.sofifa.org/players/4/19/216284.png,Nat002,70,73,C00493,1900000,10000,Right,1,3,2,"Medium/ Medium",Normal,23
216286,"J. Andersen",25,https://cdn.sofifa.org/players/4/19/216286.png,Nat025,68,71,C00455,1100000,3000,Right,1,3,3,"Medium/ Medium",Normal,8
216287,"J. Putze",23,https://cdn.sofifa.org/players/4/19/216287.png,Nat002,63,68,C00614,425000,1000,Right,1,3,2,"Medium/ Medium",Normal,28
216288,"S. Mrowca",24,https://cdn.sofifa.org/players/4/19/216288.png,Nat003,65,68,C00464,575000,2000,Right,1,3,2,"Medium/ High",Stocky,10
216289,"M. Diemers",24,https://cdn.sofifa.org/players/4/19/216289.png,Nat031,69,73,C00629,1400000,4000,Right,1,4,3,"Medium/ Medium",Normal,10
216295,"T. Dierckx",23,https://cdn.sofifa.org/players/4/19/216295.png,Nat010,67,72,C00590,1000000,4000,Right,1,5,3,"High/ High",Stocky,55
216299,"C. Randall",22,https://cdn.sofifa.org/players/4/19/216299.png,Nat001,61,69,C00065,325000,1000,Right,1,4,2,"Medium/ Medium",Normal,12
216302,"E. García",28,https://cdn.sofifa.org/players/4/19/216302.png,Nat037,71,71,C00187,1900000,18000,Right,1,5,3,"Medium/ High",Normal,12
216303,"H. Cid",26,https://cdn.sofifa.org/players/4/19/216303.png,Nat037,65,66,C00342,625000,2000,Right,1,2,2,"Medium/ Medium",Lean,19
216313,"A. Miljkovi?",28,https://cdn.sofifa.org/players/4/19/216313.png,Nat075,68,68,C00302,700000,2000,Right,1,3,2,"Medium/ High",Normal,2
216317,"D. Geissler",24,https://cdn.sofifa.org/players/4/19/216317.png,Nat013,64,71,C00466,625000,2000,Right,1,4,3,"Medium/ Medium",Normal,18
216318,"S. Warmolts",24,https://cdn.sofifa.org/players/4/19/216318.png,Nat031,61,66,C00491,290000,1000,Right,1,3,2,"Medium/ Medium",Normal,19
216320,"S. Fofana",23,https://cdn.sofifa.org/players/4/19/216320.png,Nat021,75,82,C00388,9000000,22000,Right,2,4,3,"High/ High",Lean,6
216322,"J. Hiwula",23,https://cdn.sofifa.org/players/4/19/216322.png,Nat001,64,71,C00290,650000,3000,Right,1,3,2,"Medium/ Medium",Lean,11
216325,"A. Gunn",22,https://cdn.sofifa.org/players/4/19/216325.png,Nat001,71,83,C00278,3300000,17000,Right,1,3,1,"Medium/ Medium",Lean,28
216334,"P. Gerkens",23,https://cdn.sofifa.org/players/4/19/216334.png,Nat010,72,77,C00182,4200000,13000,Right,1,3,3,"High/ Medium",Lean,8
216335,"Y. Gazinskiy",28,https://cdn.sofifa.org/players/4/19/216335.png,Nat052,75,75,NULL,,0,Left,1,4,3,"Medium/ Medium",Normal,4
216346,"A. Powell",23,https://cdn.sofifa.org/players/4/19/216346.png,Nat029,69,74,C00400,1200000,3000,Right,1,3,3,"High/ Medium",Normal,2
216349,"A. Halilovi?",22,https://cdn.sofifa.org/players/4/19/216349.png,Nat043,76,83,C00372,11000000,61000,Left,1,3,4,"High/ Low",Lean,77
216350,"A. Ademi",27,https://cdn.sofifa.org/players/4/19/216350.png,Nat033,74,76,C00542,5500000,1000,Right,1,3,3,"High/ High",Normal,5
216351,"D. Antoli?",28,https://cdn.sofifa.org/players/4/19/216351.png,Nat043,70,70,C00252,1800000,7000,Right,1,3,3,"Medium/ Medium",Normal,7
216352,"M. Brozovi?",25,https://cdn.sofifa.org/players/4/19/216352.png,Nat043,81,84,C00393,18500000,64000,Right,2,4,3,"Medium/ Medium",Lean,77
216354,"A. Kramari?",27,https://cdn.sofifa.org/players/4/19/216354.png,Nat043,82,83,C00566,26000000,54000,Right,2,4,4,"Medium/ Medium",Normal,27
216356,"J. Pivari?",29,https://cdn.sofifa.org/players/4/19/216356.png,Nat043,74,74,C00593,4300000,1000,Left,1,3,3,"High/ Medium",Lean,23
216371,"A. Timofeev",24,https://cdn.sofifa.org/players/4/19/216371.png,Nat052,70,79,C00254,2400000,1000,Right,1,4,2,"Medium/ High",Lean,40
216373,"Marcelo Goiano",30,https://cdn.sofifa.org/players/4/19/216373.png,Nat027,78,78,C00594,7500000,15000,Right,1,4,3,"Medium/ Medium",Lean,87
216376,"Marco Sangalli",26,https://cdn.sofifa.org/players/4/19/216376.png,Nat012,69,70,C00242,1200000,5000,Right,1,3,3,"Medium/ Low",Lean,21
216377,"S. Kutschke",29,https://cdn.sofifa.org/players/4/19/216377.png,Nat002,68,68,C00081,900000,12000,Right,1,3,2,"Medium/ Medium",Normal,20
216380,"D. Sinkgraven",22,https://cdn.sofifa.org/players/4/19/216380.png,Nat031,72,75,C00264,3300000,10000,Left,1,3,4,"High/ Medium",Lean,8
216381,"J. Zimmer",24,https://cdn.sofifa.org/players/4/19/216381.png,Nat002,71,76,C00075,2600000,14000,Right,1,3,2,"Medium/ Medium",Stocky,39
216385,"R. Ortiz",28,https://cdn.sofifa.org/players/4/19/216385.png,Nat045,74,75,NULL,,0,Left,1,2,3,"Medium/ High",Stocky,6
216387,"S. Sané",25,https://cdn.sofifa.org/players/4/19/216387.png,Nat002,65,67,C00139,675000,3000,Right,1,3,2,"Low/ Low",Normal,14
216388,"A. Saint-Maximin",21,https://cdn.sofifa.org/players/4/19/216388.png,Nat014,79,86,C00274,18000000,31000,Right,2,4,4,"High/ Low",Normal,7
216390,"O. Álvarez",23,https://cdn.sofifa.org/players/4/19/216390.png,Nat059,64,72,C00169,675000,1000,Right,1,4,3,"Medium/ Low",Stocky,22
216393,"Y. Tielemans",21,https://cdn.sofifa.org/players/4/19/216393.png,Nat010,78,87,C00057,16000000,47000,Right,2,5,4,"Medium/ Medium",Normal,17
216395,"J. Hernández",23,https://cdn.sofifa.org/players/4/19/216395.png,Nat037,62,65,C00188,375000,2000,Right,1,3,3,"Medium/ Medium",Lean,21
216396,"R. González",23,https://cdn.sofifa.org/players/4/19/216396.png,Nat037,63,73,C00465,525000,3000,Right,1,2,2,"Medium/ High",Normal,21
216407,"A. Bruhn",24,https://cdn.sofifa.org/players/4/19/216407.png,Nat025,61,65,C00206,325000,2000,Right,1,3,3,"Medium/ Medium",Normal,7
216408,"L. Spalvis",23,https://cdn.sofifa.org/players/4/19/216408.png,Nat091,70,77,C00140,2500000,4000,Left,1,4,3,"High/ Medium",Lean,33
216409,"M. Politano",24,https://cdn.sofifa.org/players/4/19/216409.png,Nat004,81,84,C00393,22500000,57000,Left,2,4,4,"High/ Medium",Normal,16
216416,"J. Gyamerah",23,https://cdn.sofifa.org/players/4/19/216416.png,Nat002,69,77,C00313,1300000,7000,Right,1,3,3,"Medium/ Medium",Normal,18
216433,"A. El Ghazi",23,https://cdn.sofifa.org/players/4/19/216433.png,Nat031,74,80,C00180,7500000,23000,Right,1,4,4,"Medium/ Low",Normal,22
216435,"S. Lobotka",23,https://cdn.sofifa.org/players/4/19/216435.png,Nat066,78,84,C00418,14000000,22000,Right,1,4,4,"Medium/ High",Normal,14
216437,Wallace,23,https://cdn.sofifa.org/players/4/19/216437.png,Nat027,77,82,C00428,10000000,35000,Right,2,2,2,"Medium/ Medium",Lean,13
216442,"D. Gabriele",23,https://cdn.sofifa.org/players/4/19/216442.png,Nat002,65,72,C00203,750000,3000,Right,1,3,3,"Medium/ Medium",Normal,21
216444,"M. Gouaida",25,https://cdn.sofifa.org/players/4/19/216444.png,Nat018,66,68,C00454,775000,2000,Left,1,3,3,"Medium/ Medium",Lean,8
216447,"Álvaro García",25,https://cdn.sofifa.org/players/4/19/216447.png,Nat012,74,75,C00035,6500000,17000,Left,1,3,3,"Medium/ Medium",Lean,18
216449,"Tomás Podstawski",23,https://cdn.sofifa.org/players/4/19/216449.png,Nat022,69,76,C00021,1300000,3000,Right,1,4,3,"Medium/ Medium",Normal,28
216451,"J. Seri",26,https://cdn.sofifa.org/players/4/19/216451.png,Nat021,81,82,C00504,20500000,73000,Right,2,4,3,"Medium/ Medium",Normal,24
216452,"Gonçalo Paciência",23,https://cdn.sofifa.org/players/4/19/216452.png,Nat022,75,82,C00351,9500000,29000,Right,1,4,4,"Medium/ Medium",Normal,39
216453,"L. Shephard",23,https://cdn.sofifa.org/players/4/19/216453.png,Nat016,62,66,C00471,325000,2000,Right,1,2,2,"High/ Medium",Lean,2
216460,"J. Giménez",23,https://cdn.sofifa.org/players/4/19/216460.png,Nat039,84,88,C00250,34000000,63000,Right,2,3,2,"Medium/ High",Normal,24
216463,"H. Sakhi",22,https://cdn.sofifa.org/players/4/19/216463.png,Nat035,68,75,C00029,1300000,3000,Right,1,3,3,"High/ Low",Lean,21
216464,"A. Browne",23,https://cdn.sofifa.org/players/4/19/216464.png,Nat009,73,78,C00409,5500000,11000,Right,1,4,3,"High/ High",Lean,8
216466,Wendell,24,https://cdn.sofifa.org/players/4/19/216466.png,Nat027,77,80,C00280,9500000,43000,Left,2,2,4,"High/ Medium",Lean,18
216467,"J. Payne",23,https://cdn.sofifa.org/players/4/19/216467.png,Nat001,68,74,C00001,1200000,15000,Left,1,3,3,"High/ Medium",Lean,10
216468,"J. Añor",24,https://cdn.sofifa.org/players/4/19/216468.png,Nat067,73,78,C00257,5500000,8000,Left,1,3,3,"Medium/ Medium",Lean,10
216473,"T. Smith",22,https://cdn.sofifa.org/players/4/19/216473.png,Nat001,61,67,C00147,250000,1000,Left,1,3,1,"Medium/ Medium",Lean,22
216475,Morales,30,https://cdn.sofifa.org/players/4/19/216475.png,Nat012,81,81,C00345,17000000,33000,Right,1,4,4,"High/ Medium",Lean,11
216477,"T. Nedelev",25,https://cdn.sofifa.org/players/4/19/216477.png,Nat082,68,73,NULL,,0,Left,1,3,3,"Medium/ Medium",Normal,8
216478,"J. Mitchell",23,https://cdn.sofifa.org/players/4/19/216478.png,Nat001,64,69,C00071,425000,5000,Right,1,2,1,"Medium/ Medium",Stocky,41
216479,"A. Sadiku",27,https://cdn.sofifa.org/players/4/19/216479.png,Nat083,69,70,C00345,1200000,12000,Right,1,2,3,"Medium/ Low",Normal,30
216481,"J. Cooper",23,https://cdn.sofifa.org/players/4/19/216481.png,Nat001,71,75,C00060,2600000,8000,Left,1,2,2,"Medium/ Medium",Lean,5
216482,"B. Pelé",26,https://cdn.sofifa.org/players/4/19/216482.png,Nat014,68,69,C00044,1100000,4000,Left,1,2,3,"Medium/ Medium",Normal,11
216483,"T. Fosu",22,https://cdn.sofifa.org/players/4/19/216483.png,Nat001,67,75,C00339,1100000,4000,Right,1,3,4,"Medium/ Low",Lean,11
216484,"C. Tanner",23,https://cdn.sofifa.org/players/4/19/216484.png,Nat001,66,69,C00443,825000,2000,Left,1,3,3,"Medium/ Medium",Normal,27
216485,"A. Tshibola",23,https://cdn.sofifa.org/players/4/19/216485.png,Nat055,65,70,C00013,700000,5000,Right,1,3,3,"Medium/ Medium",Normal,27
216493,"F. Menig",24,https://cdn.sofifa.org/players/4/19/216493.png,Nat002,64,67,C00568,475000,1000,Right,1,3,2,"Medium/ Medium",Normal,5
216497,"M. Philipp",24,https://cdn.sofifa.org/players/4/19/216497.png,Nat002,79,84,C00499,17000000,53000,Right,2,4,4,"High/ Medium",Lean,20
216501,"C. Stanko",24,https://cdn.sofifa.org/players/4/19/216501.png,Nat032,64,68,C00575,500000,4000,Right,1,3,2,"Medium/ Medium",Normal,33
216503,"C. Laprevotte",25,https://cdn.sofifa.org/players/4/19/216503.png,Nat014,63,66,C00467,400000,3000,Right,1,3,2,"Medium/ Medium",Lean,23
216508,"F. Kath",23,https://cdn.sofifa.org/players/4/19/216508.png,Nat002,65,69,C00575,700000,5000,Left,1,3,3,"Medium/ Medium",Lean,38
216514,"B. Sagredo",29,https://cdn.sofifa.org/players/4/19/216514.png,Nat011,69,69,C00375,1000000,3000,Left,1,2,3,"Medium/ Low",Normal,21
216518,"H. Bonmann",24,https://cdn.sofifa.org/players/4/19/216518.png,Nat002,63,69,C00349,375000,1000,Right,1,3,1,"Medium/ Medium",Lean,39
216520,"J. Güemez",26,https://cdn.sofifa.org/players/4/19/216520.png,Nat037,72,73,C00544,3000000,8000,Right,1,3,3,"High/ High",Stocky,6
216523,"M. Oikonomou",25,https://cdn.sofifa.org/players/4/19/216523.png,Nat047,72,76,C00518,3400000,1000,Right,1,3,2,"Medium/ High",Normal,4
216526,"A. Gogi?",24,https://cdn.sofifa.org/players/4/19/216526.png,Nat072,59,66,C00156,190000,1000,Right,1,3,2,"Low/ High",Normal,13
216527,"S. Contessa",28,https://cdn.sofifa.org/players/4/19/216527.png,Nat004,67,67,C00009,600000,2000,Left,1,3,2,"Medium/ Medium",Normal,3
216531,Paulinho,25,https://cdn.sofifa.org/players/4/19/216531.png,Nat022,77,79,C00594,11000000,16000,Left,1,3,3,"High/ Medium",Lean,20
216534,"R. Rodriguez",27,https://cdn.sofifa.org/players/4/19/216534.png,Nat015,69,69,C00496,1100000,8000,Right,1,3,3,"High/ Low",Lean,68
216535,"J. Bandowski",24,https://cdn.sofifa.org/players/4/19/216535.png,Nat002,66,70,C00313,700000,4000,Left,1,3,2,"High/ Medium",Lean,25
216540,"W. Eskelinen",21,https://cdn.sofifa.org/players/4/19/216540.png,Nat008,65,77,C00598,775000,1000,Right,1,2,1,"Medium/ Medium",Normal,20
216547,Rafa,25,https://cdn.sofifa.org/players/4/19/216547.png,Nat022,80,83,C00450,18500000,17000,Right,2,4,4,"High/ Medium",Lean,27
216549,"A. Sørloth",22,https://cdn.sofifa.org/players/4/19/216549.png,Nat006,70,76,C00285,2500000,25000,Left,1,4,3,"High/ Medium",Normal,21
216563,"C. Martin",23,https://cdn.sofifa.org/players/4/19/216563.png,Nat032,61,66,C00292,290000,1000,Right,1,3,2,"High/ High",Lean,17
216568,"Mario Barco",25,https://cdn.sofifa.org/players/4/19/216568.png,Nat012,68,73,C00038,1200000,5000,Right,1,3,2,"High/ High",Normal,19
216594,"N. Fekir",24,https://cdn.sofifa.org/players/4/19/216594.png,Nat014,85,89,C00184,50000000,92000,Left,3,3,4,"High/ Medium",Stocky,18
216597,"V. Vries",27,https://cdn.sofifa.org/players/4/19/216597.png,Nat147,65,68,C00612,450000,1000,Right,1,2,1,"Medium/ Medium",Normal,16
216605,Akapo,25,https://cdn.sofifa.org/players/4/19/216605.png,Nat135,70,75,C00482,2000000,11000,Right,1,3,2,"High/ Medium",Normal,15
216620,"S. Tanabe",28,https://cdn.sofifa.org/players/4/19/216620.png,Nat044,64,64,C00620,450000,3000,Right,1,4,2,"Medium/ Medium",Lean,27
216627,"K. Moore",25,https://cdn.sofifa.org/players/4/19/216627.png,Nat001,68,71,C00631,1100000,6000,Right,1,3,2,"Medium/ Medium",Normal,19
216643,"L. Dubois",23,https://cdn.sofifa.org/players/4/19/216643.png,Nat014,77,84,C00184,10500000,44000,Right,1,4,3,"High/ Medium",Lean,14
216655,Bastos,26,https://cdn.sofifa.org/players/4/19/216655.png,Nat049,78,79,C00428,10000000,44000,Right,2,3,2,"Medium/ High",Normal,15
216656,"J. Sinclair",21,https://cdn.sofifa.org/players/4/19/216656.png,Nat001,62,73,C00185,525000,7000,Right,1,4,2,"Medium/ Medium",Lean,17
216665,"M. Cremonesi",30,https://cdn.sofifa.org/players/4/19/216665.png,Nat004,68,68,C00584,675000,6000,Right,1,2,2,"Low/ High",Normal,21
216666,"A. González",30,https://cdn.sofifa.org/players/4/19/216666.png,Nat039,67,67,C00126,550000,2000,Right,1,3,2,"Medium/ Medium",Normal,2
216692,"S. Torrico",38,https://cdn.sofifa.org/players/4/19/216692.png,Nat023,71,71,C00217,160000,6000,Right,1,2,1,"Medium/ Medium",Normal,12
216693,"J. Duque",27,https://cdn.sofifa.org/players/4/19/216693.png,Nat059,65,66,C00599,500000,1000,Left,1,3,2,"Medium/ Medium",Normal,7
216698,"M. García",26,https://cdn.sofifa.org/players/4/19/216698.png,Nat023,69,69,C00366,1100000,6000,Left,1,3,3,"High/ Medium",Lean,10
216699,"G. Zelalem",21,https://cdn.sofifa.org/players/4/19/216699.png,Nat032,65,75,C00031,875000,15000,Right,1,3,3,"Medium/ Medium",Lean,60
216700,"M. Meza",25,https://cdn.sofifa.org/players/4/19/216700.png,Nat023,78,79,C00396,12500000,23000,Right,1,3,4,"High/ Low",Lean,8
216701,"H. Menosse",31,https://cdn.sofifa.org/players/4/19/216701.png,Nat039,70,70,C00225,1200000,8000,Right,1,2,2,"High/ Medium",Normal,2
216706,"F. Mussis",26,https://cdn.sofifa.org/players/4/19/216706.png,Nat023,74,75,C00217,5500000,17000,Right,1,3,2,"Medium/ High",Stocky,7
216709,"A. Sušac",29,https://cdn.sofifa.org/players/4/19/216709.png,Nat043,66,66,C00514,500000,2000,Right,1,3,2,"Medium/ Medium",Normal,17
216710,"R. Aponzá",29,https://cdn.sofifa.org/players/4/19/216710.png,Nat059,65,65,C00618,525000,1000,Right,1,3,3,"Medium/ Low",Normal,16
216730,"S. Gregersen",23,https://cdn.sofifa.org/players/4/19/216730.png,Nat006,64,71,C00282,550000,2000,Right,1,2,2,"Medium/ High",Normal,6
216736,"Wang Shangyuan",25,https://cdn.sofifa.org/players/4/19/216736.png,Nat042,64,67,C00288,550000,4000,Right,1,3,3,"High/ Medium",Lean,26
216742,"M. Mevlja",28,https://cdn.sofifa.org/players/4/19/216742.png,Nat038,75,77,NULL,,0,Right,1,3,2,"Medium/ High",Normal,4
216744,"C. Burgess",22,https://cdn.sofifa.org/players/4/19/216744.png,Nat036,63,72,C00053,500000,2000,Left,1,3,2,"Medium/ Medium",Normal,21
216746,"M. Koj",24,https://cdn.sofifa.org/players/4/19/216746.png,Nat003,63,67,C00151,400000,1000,Right,1,2,2,"Medium/ High",Normal,14
216749,"Carlos Mané",24,https://cdn.sofifa.org/players/4/19/216749.png,Nat022,75,81,C00048,9000000,11000,Right,1,3,4,"Medium/ Medium",Lean,18
216750,"P. Carlgren",26,https://cdn.sofifa.org/players/4/19/216750.png,Nat008,66,70,C00206,575000,3000,Right,1,2,1,"Medium/ Medium",Normal,1
216751,"D. Bejarano",26,https://cdn.sofifa.org/players/4/19/216751.png,Nat056,65,66,NULL,,0,Right,1,2,2,"Medium/ Medium",Normal,
216773,"R. Anane-Gyasi",23,https://cdn.sofifa.org/players/4/19/216773.png,Nat063,63,68,C00310,500000,1000,Right,1,3,3,"Medium/ Medium",Normal,7
216774,"W. Hoedt",24,https://cdn.sofifa.org/players/4/19/216774.png,Nat031,76,80,C00278,8500000,34000,Left,2,3,2,"Medium/ High",Lean,6
216778,"Rúben Semedo",24,https://cdn.sofifa.org/players/4/19/216778.png,Nat022,74,80,C00482,6500000,20000,Right,1,3,2,"Medium/ High",Normal,4
216779,"F. Ruberto",25,https://cdn.sofifa.org/players/4/19/216779.png,Nat015,64,70,C00481,450000,2000,Right,1,3,1,"Medium/ Medium",Normal,18
216789,"E. Suagher",25,https://cdn.sofifa.org/players/4/19/216789.png,Nat004,67,70,C00596,800000,8000,Right,1,2,2,"Low/ High",Lean,2
216790,"C. Grant",23,https://cdn.sofifa.org/players/4/19/216790.png,Nat001,64,72,C00154,650000,3000,Left,1,3,3,"Medium/ Medium",Normal,15
216791,"M. Pennington",23,https://cdn.sofifa.org/players/4/19/216791.png,Nat001,67,76,C00157,1000000,3000,Right,1,3,2,"Medium/ Medium",Normal,5
216794,"C. Duffus",22,https://cdn.sofifa.org/players/4/19/216794.png,Nat009,62,70,C00291,450000,3000,Right,1,2,2,"Medium/ Medium",Normal,9
216795,"C. Long",23,https://cdn.sofifa.org/players/4/19/216795.png,Nat001,65,72,C00124,775000,3000,Right,1,3,3,"Medium/ Medium",Normal,14
216796,"F. Cartabia",25,https://cdn.sofifa.org/players/4/19/216796.png,Nat023,77,80,C00249,11000000,12000,Left,2,4,3,"High/ Medium",Lean,11
216799,"G. Di Chiara",24,https://cdn.sofifa.org/players/4/19/216799.png,Nat004,67,72,C00069,850000,2000,Left,1,3,3,"High/ Medium",Lean,7
216802,"J. Kaprof",23,https://cdn.sofifa.org/players/4/19/216802.png,Nat023,66,74,C00334,950000,4000,Right,1,2,3,"Medium/ Low",Normal,25
216811,"K. Waston",30,https://cdn.sofifa.org/players/4/19/216811.png,Nat084,74,74,C00424,4200000,7000,Right,1,2,2,"Medium/ High",Stocky,4
216814,"S. Uçan",24,https://cdn.sofifa.org/players/4/19/216814.png,Nat024,72,77,C00141,4100000,35000,Right,1,5,3,"Medium/ Medium",Lean,42
216815,Flávio,24,https://cdn.sofifa.org/players/4/19/216815.png,Nat027,71,76,C00167,2700000,6000,Right,1,2,2,"Medium/ Medium",Normal,32
216816,"G. Simeone",22,https://cdn.sofifa.org/players/4/19/216816.png,Nat023,78,85,C00426,15000000,53000,Right,2,3,3,"High/ High",Normal,19
216817,"O. Karlsson",21,https://cdn.sofifa.org/players/4/19/216817.png,Nat026,62,70,C00522,450000,1000,Left,1,3,2,"Medium/ Medium",Normal,22
216820,"M. Simon",22,https://cdn.sofifa.org/players/4/19/216820.png,Nat051,76,82,C00345,10500000,20000,Right,1,5,4,"High/ Medium",Normal,7
216823,"V. Vermeij",23,https://cdn.sofifa.org/players/4/19/216823.png,Nat031,67,71,C00591,1000000,3000,Right,1,2,2,"High/ Medium",Normal,19
216834,"M. Perez",27,https://cdn.sofifa.org/players/4/19/216834.png,Nat014,67,68,C00579,725000,3000,Right,1,3,3,"Medium/ Medium",Normal,10
